filename,base_model,activity_similarity,code_correctness,behavioral_similarity,reward
ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_2,ca65d08d-90d6-44e4-b9b4-4ff89c24e406,1.0,0.9500000000000002,0.13157894736842105,0.27526315789473665
ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_3,ca65d08d-90d6-44e4-b9b4-4ff89c24e406,1.0,1.0,0.0,0.19999999999999996
ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_4,ca65d08d-90d6-44e4-b9b4-4ff89c24e406,1.0,0.95,0.0,0.16999999999999993
ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_1,ca7654e3-92a8-4190-8cda-fca1c95e0cd7,1.0,1.0,0.0,0.19999999999999996
ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_2,ca7654e3-92a8-4190-8cda-fca1c95e0cd7,1.0,1.0,0.02,0.21599999999999997
ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_3,ca7654e3-92a8-4190-8cda-fca1c95e0cd7,1.0,1.0,0.0,0.19999999999999996
ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_4,ca7654e3-92a8-4190-8cda-fca1c95e0cd7,1.0,0.7000000000000001,0.7894736842105263,0.6515789473684213
ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_1,ca879649-b51d-48af-bb84-3a8c0e46d75d,1.0,1.0,0.03260869565217391,0.22608695652173916
ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_2,ca879649-b51d-48af-bb84-3a8c0e46d75d,1.0,1.0,0.0,0.19999999999999996
ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_3,ca879649-b51d-48af-bb84-3a8c0e46d75d,1.0,0.9500000000000002,0.0410958904109589,0.20287671232876714
ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_4,ca879649-b51d-48af-bb84-3a8c0e46d75d,1.0,1.0,0.04819277108433735,0.23855421686746991
cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_1,cae103f2-cdc5-4785-8a7c-64cdd34232e4,1.0,1.0,0.0,0.19999999999999996
cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_2,cae103f2-cdc5-4785-8a7c-64cdd34232e4,1.0,1.0,0.0,0.19999999999999996
cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_3,cae103f2-cdc5-4785-8a7c-64cdd34232e4,1.0,1.0,0.03571428571428571,0.22857142857142843
cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_4,cae103f2-cdc5-4785-8a7c-64cdd34232e4,1.0,1.0,0.08823529411764706,0.2705882352941176
caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_1,caeed5f1-c289-44d7-83d1-2a5c614e44d1,1.0,0.6,0.0,-0.040000000000000036
caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_2,caeed5f1-c289-44d7-83d1-2a5c614e44d1,1.0,0.6,0.0,-0.040000000000000036
caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_3,caeed5f1-c289-44d7-83d1-2a5c614e44d1,0.9411764705882353,0.9500000000000002,0.0,0.13470588235294123
caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_4,caeed5f1-c289-44d7-83d1-2a5c614e44d1,1.0,0.7500000000000001,0.0,0.050000000000000044
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_1,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,1.0,0.9500000000000002,0.0,0.16999999999999993
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_2,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,1.0,0.6,0.0,-0.040000000000000036
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_3,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,1.0,0.9500000000000002,0.0,0.16999999999999993
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_4,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,1.0,1.0,0.2653061224489796,0.41224489795918373
caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_1,caf5e0c0-965e-426a-ab2b-e342514a53e6,1.0,1.0,0.08333333333333333,0.2666666666666666
caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_2,caf5e0c0-965e-426a-ab2b-e342514a53e6,0.0,0.6,0.0,-0.64
caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_3,caf5e0c0-965e-426a-ab2b-e342514a53e6,1.0,1.0,0.0,0.19999999999999996
caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_4,caf5e0c0-965e-426a-ab2b-e342514a53e6,1.0,1.0,0.0,0.19999999999999996
cb08ee58-551d-4d2e-bada-fcf761cb518d_sample_1,cb08ee58-551d-4d2e-bada-fcf761cb518d,1.0,0.6,0.0,-0.040000000000000036
cb08ee58-551d-4d2e-bada-fcf761cb518d_sample_2,cb08ee58-551d-4d2e-bada-fcf761cb518d,1.0,0.9500000000000002,0.0,0.16999999999999993
cb08ee58-551d-4d2e-bada-fcf761cb518d_sample_3,cb08ee58-551d-4d2e-bada-fcf761cb518d,1.0,0.6,0.0,-0.040000000000000036
cb08ee58-551d-4d2e-bada-fcf761cb518d_sample_4,cb08ee58-551d-4d2e-bada-fcf761cb518d,1.0,0.7000000000000001,0.0,0.020000000000000018
cb0b361c-172a-4785-a11d-5afec4e4c726_sample_1,cb0b361c-172a-4785-a11d-5afec4e4c726,1.0,0.6,0.0,-0.040000000000000036
cb0b361c-172a-4785-a11d-5afec4e4c726_sample_2,cb0b361c-172a-4785-a11d-5afec4e4c726,1.0,1.0,0.0,0.19999999999999996
cb0b361c-172a-4785-a11d-5afec4e4c726_sample_3,cb0b361c-172a-4785-a11d-5afec4e4c726,1.0,1.0,0.0,0.19999999999999996
cb0b361c-172a-4785-a11d-5afec4e4c726_sample_4,cb0b361c-172a-4785-a11d-5afec4e4c726,0.0,0.4,0.0,-0.76
cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_1,cb542e97-82ec-4f4b-8989-1c2b1df375cf,1.0,1.0,0.0,0.19999999999999996
cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_2,cb542e97-82ec-4f4b-8989-1c2b1df375cf,1.0,1.0,0.0,0.19999999999999996
cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_3,cb542e97-82ec-4f4b-8989-1c2b1df375cf,1.0,1.0,0.45,0.56
cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_4,cb542e97-82ec-4f4b-8989-1c2b1df375cf,1.0,1.0,0.0,0.19999999999999996
cb9f4651-6a15-4a90-85f3-dea40a7d2129_sample_1,cb9f4651-6a15-4a90-85f3-dea40a7d2129,1.0,1.0,0.0,0.19999999999999996
cb9f4651-6a15-4a90-85f3-dea40a7d2129_sample_2,cb9f4651-6a15-4a90-85f3-dea40a7d2129,1.0,0.6,0.0,-0.040000000000000036
cb9f4651-6a15-4a90-85f3-dea40a7d2129_sample_3,cb9f4651-6a15-4a90-85f3-dea40a7d2129,1.0,0.9500000000000002,0.0,0.16999999999999993
cb9f4651-6a15-4a90-85f3-dea40a7d2129_sample_4,cb9f4651-6a15-4a90-85f3-dea40a7d2129,1.0,1.0,0.0,0.19999999999999996
cbacbefb-0c7d-4b92-8e3e-fa461cba3574_sample_1,cbacbefb-0c7d-4b92-8e3e-fa461cba3574,1.0,0.7000000000000001,0.0,0.020000000000000018
cbacbefb-0c7d-4b92-8e3e-fa461cba3574_sample_2,cbacbefb-0c7d-4b92-8e3e-fa461cba3574,1.0,0.9500000000000002,0.2826086956521739,0.3960869565217391
cbacbefb-0c7d-4b92-8e3e-fa461cba3574_sample_3,cbacbefb-0c7d-4b92-8e3e-fa461cba3574,1.0,1.0,0.0,0.19999999999999996
cbacbefb-0c7d-4b92-8e3e-fa461cba3574_sample_4,cbacbefb-0c7d-4b92-8e3e-fa461cba3574,1.0,0.0,0.0,-0.4
cbc2fe47-5242-461d-99bf-57635fdccdab_sample_1,cbc2fe47-5242-461d-99bf-57635fdccdab,1.0,0.6,0.0,-0.040000000000000036
cbc2fe47-5242-461d-99bf-57635fdccdab_sample_2,cbc2fe47-5242-461d-99bf-57635fdccdab,1.0,1.0,0.0,0.19999999999999996
cbc2fe47-5242-461d-99bf-57635fdccdab_sample_3,cbc2fe47-5242-461d-99bf-57635fdccdab,1.0,1.0,0.0,0.19999999999999996
cbc2fe47-5242-461d-99bf-57635fdccdab_sample_4,cbc2fe47-5242-461d-99bf-57635fdccdab,1.0,1.0,0.0,0.19999999999999996
cbc6659f-413a-4a87-9778-fd663670fed5_sample_1,cbc6659f-413a-4a87-9778-fd663670fed5,1.0,1.0,0.0,0.19999999999999996
cbc6659f-413a-4a87-9778-fd663670fed5_sample_2,cbc6659f-413a-4a87-9778-fd663670fed5,1.0,1.0,0.0,0.19999999999999996
cbc6659f-413a-4a87-9778-fd663670fed5_sample_3,cbc6659f-413a-4a87-9778-fd663670fed5,1.0,1.0,0.0,0.19999999999999996
cbc6659f-413a-4a87-9778-fd663670fed5_sample_4,cbc6659f-413a-4a87-9778-fd663670fed5,1.0,1.0,0.0,0.19999999999999996
cbf2d094-5428-4f0d-8ca5-b591860385e3_sample_1,cbf2d094-5428-4f0d-8ca5-b591860385e3,1.0,0.9500000000000002,0.0,0.16999999999999993
cbf2d094-5428-4f0d-8ca5-b591860385e3_sample_2,cbf2d094-5428-4f0d-8ca5-b591860385e3,1.0,0.6,0.0,-0.040000000000000036
cbf2d094-5428-4f0d-8ca5-b591860385e3_sample_3,cbf2d094-5428-4f0d-8ca5-b591860385e3,1.0,0.9500000000000002,0.0,0.16999999999999993
cbf2d094-5428-4f0d-8ca5-b591860385e3_sample_4,cbf2d094-5428-4f0d-8ca5-b591860385e3,1.0,1.0,0.0625,0.25
cc451d31-d00a-42b3-a2f0-b63be30378ef_sample_1,cc451d31-d00a-42b3-a2f0-b63be30378ef,1.0,0.7000000000000001,0.5238095238095238,0.43904761904761913
cc451d31-d00a-42b3-a2f0-b63be30378ef_sample_2,cc451d31-d00a-42b3-a2f0-b63be30378ef,1.0,0.9500000000000002,0.0,0.16999999999999993
cc451d31-d00a-42b3-a2f0-b63be30378ef_sample_3,cc451d31-d00a-42b3-a2f0-b63be30378ef,1.0,1.0,0.0,0.19999999999999996
cc451d31-d00a-42b3-a2f0-b63be30378ef_sample_4,cc451d31-d00a-42b3-a2f0-b63be30378ef,1.0,0.7500000000000001,0.5238095238095238,0.46904761904761916
cc4866fb-c7b9-4b96-a1a6-9804ec515ea9_sample_1,cc4866fb-c7b9-4b96-a1a6-9804ec515ea9,1.0,1.0,0.0,0.19999999999999996
cc4866fb-c7b9-4b96-a1a6-9804ec515ea9_sample_2,cc4866fb-c7b9-4b96-a1a6-9804ec515ea9,1.0,0.7000000000000001,0.3125,0.27
cc4866fb-c7b9-4b96-a1a6-9804ec515ea9_sample_3,cc4866fb-c7b9-4b96-a1a6-9804ec515ea9,1.0,1.0,0.05668016194331984,0.2453441295546559
cc4866fb-c7b9-4b96-a1a6-9804ec515ea9_sample_4,cc4866fb-c7b9-4b96-a1a6-9804ec515ea9,1.0,0.7500000000000001,0.3125,0.30000000000000004
cc6554d6-8f8a-46d5-97bc-bd1c10c8104e_sample_1,cc6554d6-8f8a-46d5-97bc-bd1c10c8104e,1.0,1.0,0.014018691588785047,0.2112149532710279
cc6554d6-8f8a-46d5-97bc-bd1c10c8104e_sample_2,cc6554d6-8f8a-46d5-97bc-bd1c10c8104e,1.0,0.9500000000000002,0.0,0.16999999999999993
cc6554d6-8f8a-46d5-97bc-bd1c10c8104e_sample_3,cc6554d6-8f8a-46d5-97bc-bd1c10c8104e,1.0,1.0,0.0,0.19999999999999996
cc6554d6-8f8a-46d5-97bc-bd1c10c8104e_sample_4,cc6554d6-8f8a-46d5-97bc-bd1c10c8104e,1.0,0.0,0.0,-0.4
cc6a0acc-edcb-405b-b949-ef30a817db08_sample_1,cc6a0acc-edcb-405b-b949-ef30a817db08,1.0,1.0,0.032432432432432434,0.22594594594594586
cc6a0acc-edcb-405b-b949-ef30a817db08_sample_2,cc6a0acc-edcb-405b-b949-ef30a817db08,1.0,0.7000000000000001,0.0,0.020000000000000018
cc6a0acc-edcb-405b-b949-ef30a817db08_sample_3,cc6a0acc-edcb-405b-b949-ef30a817db08,1.0,0.6,0.0,-0.040000000000000036
cc6a0acc-edcb-405b-b949-ef30a817db08_sample_4,cc6a0acc-edcb-405b-b949-ef30a817db08,1.0,0.7000000000000001,0.0,0.020000000000000018
cc7f76f1-256d-4871-9337-06401ec6aa3f_sample_1,cc7f76f1-256d-4871-9337-06401ec6aa3f,1.0,0.75,0.0,0.04999999999999982
cc7f76f1-256d-4871-9337-06401ec6aa3f_sample_2,cc7f76f1-256d-4871-9337-06401ec6aa3f,1.0,0.7000000000000001,0.11428571428571428,0.11142857142857143
cc7f76f1-256d-4871-9337-06401ec6aa3f_sample_3,cc7f76f1-256d-4871-9337-06401ec6aa3f,1.0,0.7000000000000001,0.05405405405405406,0.06324324324324326
cc7f76f1-256d-4871-9337-06401ec6aa3f_sample_4,cc7f76f1-256d-4871-9337-06401ec6aa3f,1.0,1.0,0.0,0.19999999999999996
cca328f3-2447-456e-b391-2bce065af679_sample_1,cca328f3-2447-456e-b391-2bce065af679,1.0,0.6,0.0,-0.040000000000000036
cca328f3-2447-456e-b391-2bce065af679_sample_2,cca328f3-2447-456e-b391-2bce065af679,1.0,1.0,0.0,0.19999999999999996
cca328f3-2447-456e-b391-2bce065af679_sample_3,cca328f3-2447-456e-b391-2bce065af679,1.0,1.0,0.0,0.19999999999999996
cca328f3-2447-456e-b391-2bce065af679_sample_4,cca328f3-2447-456e-b391-2bce065af679,1.0,1.0,0.0,0.19999999999999996
cca5d757-48f3-4719-b1cf-e039ac7f3d57_sample_1,cca5d757-48f3-4719-b1cf-e039ac7f3d57,1.0,1.0,0.109375,0.28749999999999987
cca5d757-48f3-4719-b1cf-e039ac7f3d57_sample_2,cca5d757-48f3-4719-b1cf-e039ac7f3d57,1.0,0.7500000000000001,0.3170731707317073,0.3036585365853659
cca5d757-48f3-4719-b1cf-e039ac7f3d57_sample_3,cca5d757-48f3-4719-b1cf-e039ac7f3d57,1.0,1.0,0.0,0.19999999999999996
cca5d757-48f3-4719-b1cf-e039ac7f3d57_sample_4,cca5d757-48f3-4719-b1cf-e039ac7f3d57,1.0,1.0,0.0,0.19999999999999996
ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_1,ccbd5093-9157-4c1c-9e8d-817e9b19add9,1.0,1.0,0.0,0.19999999999999996
ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_2,ccbd5093-9157-4c1c-9e8d-817e9b19add9,1.0,0.9500000000000002,0.0,0.16999999999999993
ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_3,ccbd5093-9157-4c1c-9e8d-817e9b19add9,1.0,1.0,0.0,0.19999999999999996
ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_4,ccbd5093-9157-4c1c-9e8d-817e9b19add9,1.0,0.7000000000000001,0.45454545454545453,0.3836363636363638
ccd402c4-7fb8-4427-94dc-6a71e35b8f01_sample_1,ccd402c4-7fb8-4427-94dc-6a71e35b8f01,1.0,1.0,0.0,0.19999999999999996
ccd402c4-7fb8-4427-94dc-6a71e35b8f01_sample_2,ccd402c4-7fb8-4427-94dc-6a71e35b8f01,1.0,0.7000000000000001,0.2909090909090909,0.2527272727272727
ccd402c4-7fb8-4427-94dc-6a71e35b8f01_sample_3,ccd402c4-7fb8-4427-94dc-6a71e35b8f01,1.0,0.7000000000000001,0.18072289156626506,0.1645783132530121
ccd402c4-7fb8-4427-94dc-6a71e35b8f01_sample_4,ccd402c4-7fb8-4427-94dc-6a71e35b8f01,1.0,0.7000000000000001,0.18072289156626506,0.1645783132530121
ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_1,ccdbefad-10dd-4877-a709-0f47d3f9ca54,1.0,1.0,0.0,0.19999999999999996
ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_2,ccdbefad-10dd-4877-a709-0f47d3f9ca54,1.0,1.0,0.06806282722513089,0.25445026178010477
ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_3,ccdbefad-10dd-4877-a709-0f47d3f9ca54,0.7,0.7500000000000001,0.0,-0.1299999999999999
ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_4,ccdbefad-10dd-4877-a709-0f47d3f9ca54,1.0,0.9500000000000002,0.0,0.16999999999999993
cd6499c7-8028-40f1-8829-93b4b96b3a64_sample_1,cd6499c7-8028-40f1-8829-93b4b96b3a64,1.0,0.7000000000000001,0.6521739130434783,0.5417391304347827
cd6499c7-8028-40f1-8829-93b4b96b3a64_sample_2,cd6499c7-8028-40f1-8829-93b4b96b3a64,1.0,1.0,0.0,0.19999999999999996
cd6499c7-8028-40f1-8829-93b4b96b3a64_sample_3,cd6499c7-8028-40f1-8829-93b4b96b3a64,1.0,0.6,0.0,-0.040000000000000036
cd6499c7-8028-40f1-8829-93b4b96b3a64_sample_4,cd6499c7-8028-40f1-8829-93b4b96b3a64,1.0,0.0,0.0,-0.4
cda6171e-e73b-451f-b871-de0145446484_sample_1,cda6171e-e73b-451f-b871-de0145446484,1.0,0.6,0.0,-0.040000000000000036
cda6171e-e73b-451f-b871-de0145446484_sample_2,cda6171e-e73b-451f-b871-de0145446484,1.0,1.0,0.26666666666666666,0.41333333333333333
cda6171e-e73b-451f-b871-de0145446484_sample_3,cda6171e-e73b-451f-b871-de0145446484,1.0,0.7000000000000001,0.0,0.020000000000000018
cda6171e-e73b-451f-b871-de0145446484_sample_4,cda6171e-e73b-451f-b871-de0145446484,1.0,0.6,0.0,-0.040000000000000036
cdccf476-9ee9-4e31-8175-559567c6dcb1_sample_1,cdccf476-9ee9-4e31-8175-559567c6dcb1,1.0,1.0,0.2826086956521739,0.4260869565217391
cdccf476-9ee9-4e31-8175-559567c6dcb1_sample_2,cdccf476-9ee9-4e31-8175-559567c6dcb1,1.0,1.0,0.023809523809523808,0.21904761904761894
cdccf476-9ee9-4e31-8175-559567c6dcb1_sample_3,cdccf476-9ee9-4e31-8175-559567c6dcb1,1.0,1.0,0.0,0.19999999999999996
cdccf476-9ee9-4e31-8175-559567c6dcb1_sample_4,cdccf476-9ee9-4e31-8175-559567c6dcb1,1.0,1.0,0.0,0.19999999999999996
ce370660-2e0d-48a2-b656-f42125ba06a3_sample_1,ce370660-2e0d-48a2-b656-f42125ba06a3,1.0,0.7500000000000001,0.13924050632911392,0.1613924050632911
ce370660-2e0d-48a2-b656-f42125ba06a3_sample_2,ce370660-2e0d-48a2-b656-f42125ba06a3,1.0,1.0,0.0,0.19999999999999996
ce370660-2e0d-48a2-b656-f42125ba06a3_sample_3,ce370660-2e0d-48a2-b656-f42125ba06a3,1.0,1.0,0.0,0.19999999999999996
ce370660-2e0d-48a2-b656-f42125ba06a3_sample_4,ce370660-2e0d-48a2-b656-f42125ba06a3,1.0,1.0,0.0,0.19999999999999996
ce430e07-34aa-421f-9aad-d2780bdfac59_sample_1,ce430e07-34aa-421f-9aad-d2780bdfac59,1.0,0.9500000000000002,0.0,0.16999999999999993
ce430e07-34aa-421f-9aad-d2780bdfac59_sample_2,ce430e07-34aa-421f-9aad-d2780bdfac59,1.0,0.7000000000000001,0.0,0.020000000000000018
ce430e07-34aa-421f-9aad-d2780bdfac59_sample_3,ce430e07-34aa-421f-9aad-d2780bdfac59,1.0,0.9500000000000002,0.0,0.16999999999999993
ce430e07-34aa-421f-9aad-d2780bdfac59_sample_4,ce430e07-34aa-421f-9aad-d2780bdfac59,1.0,0.6,0.0,-0.040000000000000036
ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_1,ce713bc6-4abb-4659-9147-0ec3d88c9735,1.0,1.0,0.02531645569620253,0.2202531645569621
ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_2,ce713bc6-4abb-4659-9147-0ec3d88c9735,1.0,0.35,0.0,-0.19000000000000006
ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_3,ce713bc6-4abb-4659-9147-0ec3d88c9735,1.0,0.9000000000000001,0.0,0.14000000000000012
ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_4,ce713bc6-4abb-4659-9147-0ec3d88c9735,1.0,0.95,0.08823529411764706,0.24058823529411755
cecb614a-5f59-4f66-b359-da5c9b70a4b8_sample_1,cecb614a-5f59-4f66-b359-da5c9b70a4b8,1.0,1.0,0.0,0.19999999999999996
cecb614a-5f59-4f66-b359-da5c9b70a4b8_sample_2,cecb614a-5f59-4f66-b359-da5c9b70a4b8,1.0,1.0,0.0,0.19999999999999996
cecb614a-5f59-4f66-b359-da5c9b70a4b8_sample_3,cecb614a-5f59-4f66-b359-da5c9b70a4b8,1.0,0.7500000000000001,0.17391304347826086,0.18913043478260883
cecb614a-5f59-4f66-b359-da5c9b70a4b8_sample_4,cecb614a-5f59-4f66-b359-da5c9b70a4b8,1.0,0.95,0.0,0.16999999999999993
cf4ddcdc-a63f-4f8d-a187-0e52ee141a91_sample_1,cf4ddcdc-a63f-4f8d-a187-0e52ee141a91,1.0,0.7000000000000001,0.0,0.020000000000000018
cf4ddcdc-a63f-4f8d-a187-0e52ee141a91_sample_2,cf4ddcdc-a63f-4f8d-a187-0e52ee141a91,1.0,1.0,0.13636363636363635,0.3090909090909091
cf4ddcdc-a63f-4f8d-a187-0e52ee141a91_sample_3,cf4ddcdc-a63f-4f8d-a187-0e52ee141a91,1.0,0.7500000000000001,0.0,0.050000000000000044
cf4ddcdc-a63f-4f8d-a187-0e52ee141a91_sample_4,cf4ddcdc-a63f-4f8d-a187-0e52ee141a91,1.0,0.9500000000000002,0.0,0.16999999999999993
cf587e93-dc8f-4316-99f3-a21aa92cab72_sample_1,cf587e93-dc8f-4316-99f3-a21aa92cab72,1.0,0.7000000000000001,0.2727272727272727,0.23818181818181827
cf587e93-dc8f-4316-99f3-a21aa92cab72_sample_2,cf587e93-dc8f-4316-99f3-a21aa92cab72,1.0,0.6,0.0,-0.040000000000000036
cf587e93-dc8f-4316-99f3-a21aa92cab72_sample_3,cf587e93-dc8f-4316-99f3-a21aa92cab72,1.0,0.7000000000000001,0.4090909090909091,0.3472727272727274
cf587e93-dc8f-4316-99f3-a21aa92cab72_sample_4,cf587e93-dc8f-4316-99f3-a21aa92cab72,1.0,0.9500000000000002,0.0,0.16999999999999993
cf878f6a-c927-47ba-8f36-e7f2ed03babc_sample_1,cf878f6a-c927-47ba-8f36-e7f2ed03babc,1.0,0.7500000000000001,0.0,0.050000000000000044
cf878f6a-c927-47ba-8f36-e7f2ed03babc_sample_2,cf878f6a-c927-47ba-8f36-e7f2ed03babc,1.0,1.0,0.0,0.19999999999999996
cf878f6a-c927-47ba-8f36-e7f2ed03babc_sample_3,cf878f6a-c927-47ba-8f36-e7f2ed03babc,1.0,0.7000000000000001,0.75,0.6200000000000001
cf878f6a-c927-47ba-8f36-e7f2ed03babc_sample_4,cf878f6a-c927-47ba-8f36-e7f2ed03babc,1.0,0.6,0.0,-0.040000000000000036
cf8c51e4-b36c-4539-a173-e63416911b39_sample_1,cf8c51e4-b36c-4539-a173-e63416911b39,1.0,0.7000000000000001,0.0,0.020000000000000018
cf8c51e4-b36c-4539-a173-e63416911b39_sample_2,cf8c51e4-b36c-4539-a173-e63416911b39,1.0,0.6,0.0,-0.040000000000000036
cf8c51e4-b36c-4539-a173-e63416911b39_sample_3,cf8c51e4-b36c-4539-a173-e63416911b39,1.0,1.0,0.0,0.19999999999999996
cf8c51e4-b36c-4539-a173-e63416911b39_sample_4,cf8c51e4-b36c-4539-a173-e63416911b39,1.0,1.0,0.0,0.19999999999999996
cfc956a6-ebef-477a-93ae-12fe6ea18bf4_sample_1,cfc956a6-ebef-477a-93ae-12fe6ea18bf4,1.0,1.0,0.0,0.19999999999999996
cfc956a6-ebef-477a-93ae-12fe6ea18bf4_sample_2,cfc956a6-ebef-477a-93ae-12fe6ea18bf4,1.0,1.0,0.0,0.19999999999999996
cfc956a6-ebef-477a-93ae-12fe6ea18bf4_sample_3,cfc956a6-ebef-477a-93ae-12fe6ea18bf4,1.0,1.0,0.0,0.19999999999999996
cfc956a6-ebef-477a-93ae-12fe6ea18bf4_sample_4,cfc956a6-ebef-477a-93ae-12fe6ea18bf4,1.0,1.0,0.0,0.19999999999999996
cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_1,cfe9cf78-0585-427c-9169-f11d08cd2a50,1.0,1.0,0.11450381679389313,0.2916030534351144
cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_2,cfe9cf78-0585-427c-9169-f11d08cd2a50,1.0,0.7000000000000001,0.17721518987341772,0.16177215189873428
cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_3,cfe9cf78-0585-427c-9169-f11d08cd2a50,1.0,1.0,0.0,0.19999999999999996
cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_4,cfe9cf78-0585-427c-9169-f11d08cd2a50,1.0,0.9500000000000002,0.0,0.16999999999999993
cff11937-0978-454a-a396-6a486b922d7d_sample_1,cff11937-0978-454a-a396-6a486b922d7d,1.0,1.0,0.18604651162790697,0.34883720930232553
cff11937-0978-454a-a396-6a486b922d7d_sample_2,cff11937-0978-454a-a396-6a486b922d7d,1.0,0.6,0.0,-0.040000000000000036
cff11937-0978-454a-a396-6a486b922d7d_sample_3,cff11937-0978-454a-a396-6a486b922d7d,1.0,1.0,0.037037037037037035,0.22962962962962963
cff11937-0978-454a-a396-6a486b922d7d_sample_4,cff11937-0978-454a-a396-6a486b922d7d,1.0,1.0,0.0,0.19999999999999996
d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_1,d03a3ac1-01fb-43f7-9e51-df1f5bd17820,1.0,1.0,0.045454545454545456,0.23636363636363633
d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_2,d03a3ac1-01fb-43f7-9e51-df1f5bd17820,1.0,0.9500000000000002,0.0,0.16999999999999993
d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_3,d03a3ac1-01fb-43f7-9e51-df1f5bd17820,1.0,1.0,0.09375,0.2749999999999999
d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_4,d03a3ac1-01fb-43f7-9e51-df1f5bd17820,1.0,0.9500000000000002,0.0,0.16999999999999993
d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_1,d03d25d4-2b2a-4c5d-9e33-de54c815b114,1.0,0.6,0.0,-0.040000000000000036
d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_2,d03d25d4-2b2a-4c5d-9e33-de54c815b114,1.0,0.9500000000000002,0.0,0.16999999999999993
d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_3,d03d25d4-2b2a-4c5d-9e33-de54c815b114,1.0,1.0,0.0,0.19999999999999996
d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_4,d03d25d4-2b2a-4c5d-9e33-de54c815b114,1.0,1.0,0.0,0.19999999999999996
d06f813d-3ddc-4677-bbb0-504bf9218be7_sample_1,d06f813d-3ddc-4677-bbb0-504bf9218be7,1.0,1.0,0.0851063829787234,0.2680851063829788
d06f813d-3ddc-4677-bbb0-504bf9218be7_sample_2,d06f813d-3ddc-4677-bbb0-504bf9218be7,1.0,1.0,0.0,0.19999999999999996
d06f813d-3ddc-4677-bbb0-504bf9218be7_sample_3,d06f813d-3ddc-4677-bbb0-504bf9218be7,1.0,1.0,0.12162162162162163,0.29729729729729737
d06f813d-3ddc-4677-bbb0-504bf9218be7_sample_4,d06f813d-3ddc-4677-bbb0-504bf9218be7,1.0,1.0,0.09523809523809523,0.2761904761904761
